HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Answer.choice,Approve,Reject
34R3P23QHT9JSFON44TZT02DS5TWH7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,37Q970SNZGGI46KU8CLFT7E93DA1S5,A152S7LOEE5B38,Approved,Tue Aug 14 18:48:00 PDT 2018,Tue Aug 14 18:48:19 PDT 2018,Fri Aug 17 18:48:19 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,19,100% (6/6),100% (6/6),100% (6/6),liveBiXqb:liveVVVl7.png,optionA,,
34R3P23QHT9JSFON44TZT02DS5TWH7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,39GXDJN2OVMG7YLJ1SZZJ4LOGNA8V1,A1BW8BW8LB6ZPC,Approved,Tue Aug 14 18:48:09 PDT 2018,Tue Aug 14 18:48:15 PDT 2018,Fri Aug 17 18:48:15 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,6,100% (5/5),100% (5/5),100% (5/5),liveBiXqb:liveVVVl7.png,optionA,,
34R3P23QHT9JSFON44TZT02DS5TWH7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3QY5DC2MXTSP9Y664GV0XA0RPKDUFE,A1P8K83P1987GB,Approved,Tue Aug 14 18:48:07 PDT 2018,Tue Aug 14 18:48:11 PDT 2018,Fri Aug 17 18:48:11 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,4,100% (33/33),100% (33/33),100% (33/33),liveBiXqb:liveVVVl7.png,optionA,,
34R3P23QHT9JSFON44TZT02DS5TWH7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3VFJCI1K417376AKB66DAKDJJ0AGRW,A7150GR6HHY5D,Approved,Tue Aug 14 18:48:13 PDT 2018,Tue Aug 14 18:48:22 PDT 2018,Fri Aug 17 18:48:22 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,9,100% (6/6),100% (6/6),100% (6/6),liveBiXqb:liveVVVl7.png,optionA,,
34R3P23QHT9JSFON44TZT02DS5TWH7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3XUHV3NRVM6S2F7XY5BSSJKO6IY5H6,A23MOF1WG1Z6KB,Approved,Tue Aug 14 18:48:24 PDT 2018,Tue Aug 14 18:48:29 PDT 2018,Fri Aug 17 18:48:29 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,5,100% (7/7),100% (7/7),100% (7/7),liveBiXqb:liveVVVl7.png,optionA,,
34R3P23QHT9JSFON44TZT02DS5TWH7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3YW4XOSQKSTYJJCYXHGF88WXOAV1UL,AFG3FXABPGSZS,Approved,Tue Aug 14 18:48:04 PDT 2018,Tue Aug 14 18:48:30 PDT 2018,Fri Aug 17 18:48:30 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,26,100% (6/6),100% (6/6),100% (6/6),liveBiXqb:liveVVVl7.png,optionA,,
34R3P23QHT9JSFON44TZT02DS5TWH7,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3YWRV122CU7GUJWJW2PUNIJ52G0U8X,ATIGCUKIPNWG0,Approved,Tue Aug 14 18:47:45 PDT 2018,Tue Aug 14 18:47:53 PDT 2018,Fri Aug 17 18:47:53 PDT 2018,Tue Aug 14 19:40:28 PDT 2018,,,8,100% (12/12),100% (12/12),100% (12/12),liveBiXqb:liveVVVl7.png,optionA,,
35A1YQPVFFOPBRKNELOB3CQF8L55IT,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,33L7PJKHCI61U6HUWXZKIMX3J2U8TL,A1UDYGZ37Q9V0K,Approved,Tue Aug 14 18:48:05 PDT 2018,Tue Aug 14 18:48:09 PDT 2018,Fri Aug 17 18:48:09 PDT 2018,Tue Aug 14 19:40:22 PDT 2018,,,4,100% (21/21),100% (21/21),100% (21/21),live2ZWHQ:live1Vwq7.png,optionA,,
35A1YQPVFFOPBRKNELOB3CQF8L55IT,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3YDGXNSEO12HDL24HWYCAELB33D48L,A3FZXJCTN0NZWJ,Approved,Tue Aug 14 18:47:13 PDT 2018,Tue Aug 14 18:47:20 PDT 2018,Fri Aug 17 18:47:20 PDT 2018,Tue Aug 14 19:40:23 PDT 2018,,,7,100% (17/17),100% (17/17),100% (17/17),live2ZWHQ:live1Vwq7.png,optionA,,
35O6H0UNLTOL624TW39BFD5FL0U5J5,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3RGU30DZTCGM1SNTE4VZLYBP55SJMF,AIWSB4YTN32GF,Approved,Tue Aug 14 18:48:59 PDT 2018,Tue Aug 14 19:09:08 PDT 2018,Fri Aug 17 19:09:08 PDT 2018,Tue Aug 14 19:40:27 PDT 2018,,,1209,100% (11/11),100% (11/11),100% (11/11),liveawLoL:liveuNoce.png,optionA,,
35O6H0UNLTOL624TW39BFD5FL0U5J5,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3T111IHZ5GYOSWNCX003I3RWFNER9F,AX0Q8FN7BIFGI,Approved,Tue Aug 14 18:47:18 PDT 2018,Tue Aug 14 18:47:42 PDT 2018,Fri Aug 17 18:47:42 PDT 2018,Tue Aug 14 19:40:27 PDT 2018,,,24,100% (6/6),100% (6/6),100% (6/6),liveawLoL:liveuNoce.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,35K3O9HUADL8K29KEGGVTSEO3WKEFI,A30BPQ2QGZOXN8,Approved,Tue Aug 14 18:48:15 PDT 2018,Tue Aug 14 18:48:20 PDT 2018,Fri Aug 17 18:48:20 PDT 2018,Tue Aug 14 19:39:59 PDT 2018,,,5,100% (14/14),100% (14/14),100% (14/14),livetUVW6:live3JoJ8.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,37WLF8U1WRYFN98J99OUXHEGUUD6KR,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:48:29 PDT 2018,Tue Aug 14 18:48:37 PDT 2018,Fri Aug 17 18:48:37 PDT 2018,Tue Aug 14 19:39:59 PDT 2018,,,8,100% (34/34),100% (34/34),100% (34/34),livetUVW6:live3JoJ8.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3A7Y0R2P2QWXV4MXSBX8WFRNC9CJXZ,A2B1YSMEHN1G2K,Approved,Tue Aug 14 18:49:22 PDT 2018,Tue Aug 14 18:51:24 PDT 2018,Fri Aug 17 18:51:24 PDT 2018,Tue Aug 14 19:39:59 PDT 2018,,,122,100% (14/14),100% (14/14),100% (14/14),livetUVW6:live3JoJ8.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3CP1TO84PV9ONP4FFK8L5FEMHZG25L,AFG3FXABPGSZS,Approved,Tue Aug 14 18:48:26 PDT 2018,Tue Aug 14 18:52:54 PDT 2018,Fri Aug 17 18:52:54 PDT 2018,Tue Aug 14 19:40:00 PDT 2018,,,268,100% (6/6),100% (6/6),100% (6/6),livetUVW6:live3JoJ8.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3HRMW88U18YFZMM7SWLT3TWT6WLM0A,A1UDYGZ37Q9V0K,Approved,Tue Aug 14 18:46:44 PDT 2018,Tue Aug 14 18:46:53 PDT 2018,Fri Aug 17 18:46:53 PDT 2018,Tue Aug 14 19:40:00 PDT 2018,,,9,100% (21/21),100% (21/21),100% (21/21),livetUVW6:live3JoJ8.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3PDJHANYK7OOLJ7B3OLXKPYO2D96HN,A1F01FVEPYCPHO,Approved,Tue Aug 14 18:48:20 PDT 2018,Tue Aug 14 18:49:11 PDT 2018,Fri Aug 17 18:49:11 PDT 2018,Tue Aug 14 19:40:00 PDT 2018,,,51,100% (21/21),100% (21/21),100% (21/21),livetUVW6:live3JoJ8.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3QJOXOW4XLZEQC1103K8OIYX0XWEMP,A3FZXJCTN0NZWJ,Approved,Tue Aug 14 18:48:26 PDT 2018,Tue Aug 14 18:48:32 PDT 2018,Fri Aug 17 18:48:32 PDT 2018,Tue Aug 14 19:40:00 PDT 2018,,,6,100% (17/17),100% (17/17),100% (17/17),livetUVW6:live3JoJ8.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3RANCT1ZVHPZWHUQZE94EK96AMMBUE,ATV47Z6T02GHA,Approved,Tue Aug 14 18:48:24 PDT 2018,Tue Aug 14 18:48:27 PDT 2018,Fri Aug 17 18:48:27 PDT 2018,Tue Aug 14 19:40:00 PDT 2018,,,3,100% (25/25),100% (25/25),100% (25/25),livetUVW6:live3JoJ8.png,optionA,,
378G7J1SJM6785XLE3LT8X500P1WER,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3SUWZRL0M0LC19G9DNDRZM1BAXH6E7,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:48:14 PDT 2018,Tue Aug 14 18:48:17 PDT 2018,Fri Aug 17 18:48:17 PDT 2018,Tue Aug 14 19:40:00 PDT 2018,,,3,100% (41/41),100% (41/41),100% (41/41),livetUVW6:live3JoJ8.png,optionA,,
37SOB9Z0ST5OND5PL5XVGVKNBT83LF,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,36PW28KO414DOBSC30U3FR3X6G7EA5,A1F01FVEPYCPHO,Approved,Tue Aug 14 18:48:07 PDT 2018,Tue Aug 14 18:48:32 PDT 2018,Fri Aug 17 18:48:32 PDT 2018,Tue Aug 14 19:40:25 PDT 2018,,,25,100% (21/21),100% (21/21),100% (21/21),liveMLwoJ:liveUcZsS.png,optionA,,
385MDVINFDNFJLJDS4WK5DIS5XXWJC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3OVHNO1VE899XDMKJXZIQ2CLFPDDZC,AX0Q8FN7BIFGI,Approved,Tue Aug 14 18:47:42 PDT 2018,Tue Aug 14 18:48:01 PDT 2018,Fri Aug 17 18:48:01 PDT 2018,Tue Aug 14 19:40:39 PDT 2018,,,19,100% (6/6),100% (6/6),100% (6/6),liveRZWx2:liveFdY1z.png,optionA,,
385MDVINFDNFJLJDS4WK5DIS5XXWJC,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3RANCT1ZVHPZWHUQZE94EK96AMLUBW,A119A8DHXU2PP7,Approved,Tue Aug 14 18:47:47 PDT 2018,Tue Aug 14 18:48:01 PDT 2018,Fri Aug 17 18:48:01 PDT 2018,Tue Aug 14 19:40:39 PDT 2018,,,14,100% (6/6),100% (6/6),100% (6/6),liveRZWx2:liveFdY1z.png,optionA,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3C6FJU71TS1V9PN196NOMV77VV3YUF,A1P8K83P1987GB,Approved,Tue Aug 14 18:46:44 PDT 2018,Tue Aug 14 18:46:47 PDT 2018,Fri Aug 17 18:46:47 PDT 2018,Tue Aug 14 19:40:18 PDT 2018,,,3,100% (33/33),100% (33/33),100% (33/33),live5chJb:livekwxeg.png,optionA,,
38F60IALAHPGPYEXBRH30OWX2UA0TK,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3T3IWE1XG8V70AHQIRGK4DI3D8FQTD,A1UDYGZ37Q9V0K,Approved,Tue Aug 14 18:46:36 PDT 2018,Tue Aug 14 18:46:44 PDT 2018,Fri Aug 17 18:46:44 PDT 2018,Tue Aug 14 19:40:19 PDT 2018,,,8,100% (21/21),100% (21/21),100% (21/21),live5chJb:livekwxeg.png,optionA,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3BDCF01OGZ2SQZ070SVNV8BOI4ALY8,A3H1T1L00N0LO8,Approved,Tue Aug 14 18:47:27 PDT 2018,Tue Aug 14 18:47:55 PDT 2018,Fri Aug 17 18:47:55 PDT 2018,Tue Aug 14 19:40:29 PDT 2018,,,28,100% (4/4),100% (4/4),100% (4/4),liveqIV8z:liveRfvLA.png,optionA,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3DY4FPOOA3WMP30F015ZALGT6FXVRZ,A2J62BRLYSAI7R,Approved,Tue Aug 14 18:46:50 PDT 2018,Tue Aug 14 18:46:55 PDT 2018,Fri Aug 17 18:46:55 PDT 2018,Tue Aug 14 19:40:29 PDT 2018,,,5,100% (31/31),100% (31/31),100% (31/31),liveqIV8z:liveRfvLA.png,optionA,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3G2UL9A02FMRSU1ZQFZLTC9UOAD67L,A3SWY3FVIP79ZI,Approved,Tue Aug 14 18:48:03 PDT 2018,Tue Aug 14 18:48:18 PDT 2018,Fri Aug 17 18:48:18 PDT 2018,Tue Aug 14 19:40:29 PDT 2018,,,15,100% (2/2),100% (2/2),100% (2/2),liveqIV8z:liveRfvLA.png,optionA,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3NC5L260MQUUWTM98UJRY4827YPOFV,A1P8K83P1987GB,Approved,Tue Aug 14 18:46:29 PDT 2018,Tue Aug 14 18:46:34 PDT 2018,Fri Aug 17 18:46:34 PDT 2018,Tue Aug 14 19:40:29 PDT 2018,,,5,100% (33/33),100% (33/33),100% (33/33),liveqIV8z:liveRfvLA.png,optionA,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3PEIJLRY6V1J1OMWZAGNL5LVE5KWX6,AX0Q8FN7BIFGI,Approved,Tue Aug 14 18:48:16 PDT 2018,Tue Aug 14 18:48:34 PDT 2018,Fri Aug 17 18:48:34 PDT 2018,Tue Aug 14 19:40:29 PDT 2018,,,18,100% (6/6),100% (6/6),100% (6/6),liveqIV8z:liveRfvLA.png,optionA,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3URFVVM167QVEFX65SP702G91P7ZU7,A1CZP14HAXK16S,Approved,Tue Aug 14 18:48:15 PDT 2018,Tue Aug 14 18:48:24 PDT 2018,Fri Aug 17 18:48:24 PDT 2018,Tue Aug 14 19:40:29 PDT 2018,,,9,100% (3/3),100% (3/3),100% (3/3),liveqIV8z:liveRfvLA.png,optionA,,
38RHULDV9ZNJOAZ7AMBKTC3SSI8WI0,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:41 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:41 PDT 2018,,,3ZV9H2YQQFF7LQFIFL9ZEPWR7AK3WE,A1UDYGZ37Q9V0K,Approved,Tue Aug 14 18:46:15 PDT 2018,Tue Aug 14 18:46:25 PDT 2018,Fri Aug 17 18:46:25 PDT 2018,Tue Aug 14 19:40:29 PDT 2018,,,10,100% (21/21),100% (21/21),100% (21/21),liveqIV8z:liveRfvLA.png,optionA,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3EO896NRAY3QENDDN1WB7C6HZDOJTG,A1F01FVEPYCPHO,Approved,Tue Aug 14 18:48:54 PDT 2018,Tue Aug 14 18:49:16 PDT 2018,Fri Aug 17 18:49:16 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,22,100% (21/21),100% (21/21),100% (21/21),liveqiCpO:livekxnSI.png,optionA,,
39O0SQZVJOFHRU1PS1XHFO52MNIR7X,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3FTF2T8WLTQT0S4YWUA952ZD72TW9N,A3UM3RQRAL4DP5,Approved,Tue Aug 14 18:47:41 PDT 2018,Tue Aug 14 18:47:50 PDT 2018,Fri Aug 17 18:47:50 PDT 2018,Tue Aug 14 19:39:53 PDT 2018,,,9,100% (10/10),100% (10/10),100% (10/10),liveqiCpO:livekxnSI.png,optionA,,
3BA7SXOG1KYLR86826PNTO1XX7OR8K,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,34MAJL3QP6VVCOWY5F3GJXD0NHL43T,A3UUH3632AI3ZX,Approved,Tue Aug 14 18:46:56 PDT 2018,Tue Aug 14 18:46:59 PDT 2018,Fri Aug 17 18:46:59 PDT 2018,Tue Aug 14 19:39:57 PDT 2018,,,3,100% (41/41),100% (41/41),100% (41/41),liveTnIGw:liveDDuPv.png,optionA,,
3BA7SXOG1KYLR86826PNTO1XX7OR8K,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3EKVH9QME0CJR2J8UQQ43R2EUGE2DT,A2JFK6KAWDU0KA,Approved,Tue Aug 14 18:49:33 PDT 2018,Tue Aug 14 18:52:27 PDT 2018,Fri Aug 17 18:52:27 PDT 2018,Tue Aug 14 19:39:57 PDT 2018,,,174,100% (34/34),100% (34/34),100% (34/34),liveTnIGw:liveDDuPv.png,optionA,,
3BA7SXOG1KYLR86826PNTO1XX7OR8K,3LI79ZAG3MJRY7LMOP4ZAHBFPOOO2G,Choose between image A or B,Choose between image A or B based on the criteria mentioned,"image, comparison, choose, abtest",$0.01,Tue Aug 14 18:45:40 PDT 2018,10,BatchId:3340125;OriginalHitTemplateId:926158629;,3600,259200,Tue Aug 21 18:45:40 PDT 2018,,,3K5TEWLKGXJ9W4XWAEBQWTF2JJEIVI,ATV47Z6T02GHA,Approved,Tue Aug 14 18:46:22 PDT 2018,Tue Aug 14 18:46:30 PDT 2018,Fri Aug 17 18:46:30 PDT 2018,Tue Aug 14 19:39:57 PDT 2018,,,8,100% (25/25),100% (25/25),100% (25/25),liveTnIGw:liveDDuPv.png,optionA,,
